id,clone_url
12204147,https://github.com/mautic/mautic.git
15460666,https://github.com/ethereum/aleth.git
1095380,https://github.com/Studio-42/elFinder.git
6701057,https://github.com/emicklei/go-restful.git
13847975,https://github.com/gfx-rs/gfx.git
1535009,https://github.com/jazzband/tablib.git
25216588,https://github.com/fluentpython/example-code.git
10883164,https://github.com/barryvdh/laravel-dompdf.git
5844474,https://github.com/EventStore/EventStore.git
13421878,https://github.com/pentaho/pentaho-kettle.git
18258282,https://github.com/rasbt/pattern_classification.git
7474917,https://github.com/fool2fish/dragon-book-exercise-answers.git
6613743,https://github.com/metafizzy/packery.git
6768710,https://github.com/redmine/redmine.git
21800813,https://github.com/dwyl/english-words.git
2544305,https://github.com/tomakehurst/wiremock.git
1012745,https://github.com/senecajs/seneca.git
21287076,https://github.com/awslabs/s2n.git
2216249,https://github.com/cplusplus/draft.git
9340529,https://github.com/subprotocol/verlet-js.git
500093,https://github.com/winsw/winsw.git
17339868,https://github.com/lysyi3m/macos-terminal-themes.git
10179113,https://github.com/emre/storm.git
584410,https://github.com/django-tastypie/django-tastypie.git
12332444,https://github.com/onsi/ginkgo.git
6248967,https://github.com/tildeio/rsvp.js.git
22430020,https://github.com/ongakuer/CircleIndicator.git
4384018,https://github.com/pahen/madge.git
1334821,https://github.com/CouchPotato/CouchPotatoServer.git
2955178,https://github.com/blueimp/JavaScript-MD5.git
14460330,https://github.com/mitchellh/gox.git
17098587,https://github.com/dariusk/corpora.git
19330466,https://github.com/Cyan4973/xxHash.git
5934517,https://github.com/dpkp/kafka-python.git
29620400,https://github.com/xonsh/xonsh.git
21301381,https://github.com/Quick/Nimble.git
2361594,https://github.com/brianchirls/Seriously.js.git
23439463,https://github.com/btraceio/btrace.git
1585433,https://github.com/nesquena/rabl.git
23613565,https://github.com/serratus/quaggaJS.git
3250271,https://github.com/paulirish/dotfiles.git
7365136,https://github.com/cmus/cmus.git
2345629,https://github.com/zaphoyd/websocketpp.git
24703284,https://github.com/EasyDarwin/EasyDarwin.git
4927517,https://github.com/arkime/arkime.git
1341324,https://github.com/isaacs/rimraf.git
2219738,https://github.com/swagger-api/swagger-node.git
24725038,https://github.com/rayon-rs/rayon.git
3301400,https://github.com/MinecraftForge/MinecraftForge.git
24474598,https://github.com/Aerolab/midnight.js.git
15363408,https://github.com/azat-co/practicalnode.git
19993354,https://github.com/relatedcode/Messenger.git
28566982,https://github.com/gpbl/react-day-picker.git
3287,https://github.com/preservim/nerdcommenter.git
14514251,https://github.com/bitcoinj/bitcoinj.git
3678981,https://github.com/sripathikrishnan/redis-rdb-tools.git
2729639,https://github.com/geocoder-php/Geocoder.git
886774,https://github.com/rundeck/rundeck.git
5241312,https://github.com/halide/Halide.git
6836299,https://github.com/sullo/nikto.git
1549544,https://github.com/indexzero/nconf.git
3910382,https://github.com/laserlemon/figaro.git
38867,https://github.com/svenfuchs/rails-i18n.git
602604,https://github.com/pegjs/pegjs.git
480804,https://github.com/stacktracejs/stacktrace.js.git
14268809,https://github.com/FastLED/FastLED.git
27358084,https://github.com/sysown/proxysql.git
17667574,https://github.com/outdatedbrowser/outdated-browser.git
7820076,https://github.com/desandro/draggabilly.git
13384593,https://github.com/yhat/ggpy.git
3197382,https://github.com/mailru/FileAPI.git
6747983,https://github.com/dejan/rails_panel.git
19939837,https://github.com/samratashok/nishang.git
11543691,https://github.com/luontola/retrolambda.git
666566,https://github.com/thoughtbot/suspenders.git
2063261,https://github.com/scalessec/Toast.git
12892446,https://github.com/madmalik/mononoki.git
3786237,https://github.com/hazelcast/hazelcast.git
599695,https://github.com/kangax/compat-table.git
2436255,https://github.com/Project-OSRM/osrm-backend.git
13167864,https://github.com/oblique/create_ap.git
2493754,https://github.com/amir20/phantomjs-node.git
7767488,https://github.com/syndtr/goleveldb.git
5876519,https://github.com/matthewhudson/current-device.git
4117355,https://github.com/mongo-express/mongo-express.git
137805,https://github.com/redis/redis-rb.git
6899875,https://github.com/opf/openproject.git
15259244,https://github.com/bitpay/bitcore.git
8336642,https://github.com/rsmbl/Resemble.js.git
3802828,https://github.com/elazarl/goproxy.git
23338323,https://github.com/alda-lang/alda.git
12043484,https://github.com/nervgh/angular-file-upload.git
13783958,https://github.com/auth0/express-jwt.git
4057355,https://github.com/sciactive/pnotify.git
20306754,https://github.com/MrRio/vtop.git
25431634,https://github.com/newmarcel/KeepingYouAwake.git
15778896,https://github.com/LMMS/lmms.git
2574980,https://github.com/session-replay-tools/tcpcopy.git
15943682,https://github.com/nylas/sync-engine.git
3131959,https://github.com/grangier/python-goose.git
26884725,https://github.com/OrchardCMS/OrchardCore.git
2981455,https://github.com/github/gemoji.git
3337657,https://github.com/jnordberg/wintersmith.git
15509440,https://github.com/akkadotnet/akka.net.git
18800032,https://github.com/tonsky/datascript.git
1252864,https://github.com/nelhage/reptyr.git
16662094,https://github.com/miguelgrinberg/Flask-SocketIO.git
28223616,https://github.com/goatslacker/alt.git
12983151,https://github.com/openhab/openhab1-addons.git
2654070,https://github.com/inuyaksa/jquery.nicescroll.git
19799491,https://github.com/tendermint/tendermint.git
1464380,https://github.com/haraka/Haraka.git
9646845,https://github.com/go-pg/pg.git
17762549,https://github.com/jwilder/docker-gen.git
9295871,https://github.com/pixelsign/html5-device-mockups.git
22687036,https://github.com/mandliya/algorithms_and_data_structures.git
27209132,https://github.com/bramstein/fontfaceobserver.git
16394957,https://github.com/schemaorg/schemaorg.git
3213386,https://github.com/joho/7XX-rfc.git
723980,https://github.com/KnpLabs/snappy.git
17286587,https://github.com/reactive-streams/reactive-streams-jvm.git
23138984,https://github.com/tokio-rs/mio.git
27483832,https://github.com/gogo/protobuf.git
1187853,https://github.com/stleary/JSON-java.git
2014929,https://github.com/scikit-image/scikit-image.git
426,https://github.com/haml/haml.git
1045381,https://github.com/phonegap/phonegap-start.git
10164495,https://github.com/jnordberg/gif.js.git
29881215,https://github.com/civiccc/react-waypoint.git
2464908,https://github.com/joomla/joomla-cms.git
8875190,https://github.com/Ocramius/ProxyManager.git
8879986,https://github.com/ioscreator/ioscreator.git
275303,https://github.com/grosser/parallel.git
6418762,https://github.com/futurepress/epub.js.git
12169108,https://github.com/google/closure-library.git
2520429,https://github.com/toji/gl-matrix.git
3087541,https://github.com/patrickmn/go-cache.git
298375,https://github.com/exif-js/exif-js.git
28836678,https://github.com/Freeyourgadget/Gadgetbridge.git
20632410,https://github.com/DaveWoodCom/XCGLogger.git
1419138,https://github.com/jakubpawlowicz/clean-css.git
16191201,https://github.com/iNPUTmice/Conversations.git
21961171,https://github.com/asweigart/pyautogui.git
408601,https://github.com/hoisie/web.git
540542,https://github.com/jashkenas/docco.git
7228264,https://github.com/sds/scss-lint.git
27561102,https://github.com/stamparm/maltrail.git
5787154,https://github.com/mattdiamond/Recorderjs.git
13839311,https://github.com/openstack/openstack.git
114102,https://github.com/grbl/grbl.git
6235174,https://github.com/conda/conda.git
9322866,https://github.com/xtaci/algorithms.git
19114225,https://github.com/volatilityfoundation/volatility.git
1462,https://github.com/ctran/annotate_models.git
10289171,https://github.com/zzzeek/sqlalchemy.git
16393248,https://github.com/nnhubbard/ZSSRichTextEditor.git
749137,https://github.com/Atmosphere/atmosphere.git
20180433,https://github.com/MechanicalSoup/MechanicalSoup.git
615969,https://github.com/racket/racket.git
10924145,https://github.com/nicolaskruchten/pivottable.git
28757562,https://github.com/ArtSabintsev/Siren.git
12974571,https://github.com/typicode/jsonplaceholder.git
578839,https://github.com/universal-ctags/ctags.git
8282363,https://github.com/ant0ine/go-json-rest.git
27222050,https://github.com/vicky002/AlgoWiki.git
2581357,https://github.com/rmtheis/tess-two.git
168370,https://github.com/jruby/jruby.git
7701103,https://github.com/adamchainz/django-cors-headers.git
5213091,https://github.com/baskerville/bspwm.git
779570,https://github.com/digitalbazaar/forge.git
21611548,https://github.com/SVG-Edit/svgedit.git
1212922,https://github.com/laramies/theHarvester.git
20131603,https://github.com/TypeStrong/typedoc.git
5589723,https://github.com/krakjoe/pthreads.git
21019797,https://github.com/yigit/android-priority-jobqueue.git
2724167,https://github.com/ripple/rippled.git
13395154,https://github.com/521dimensions/amplitudejs.git
7037996,https://github.com/VirusTotal/yara.git
997491,https://github.com/sta/websocket-sharp.git
14909673,https://github.com/google/grr.git
8198511,https://github.com/serilog/serilog.git
20035587,https://github.com/DEAP/deap.git
22603527,https://github.com/name5566/leaf.git
1446474,https://github.com/pypa/virtualenv.git
7616158,https://github.com/Netflix/ribbon.git
6425435,https://github.com/clibs/clib.git
10443324,https://github.com/golang/lint.git
14325757,https://github.com/memononen/nanovg.git
11981144,https://github.com/languagetool-org/languagetool.git
1697736,https://github.com/anchorcms/anchor-cms.git
61713,https://github.com/defunkt/gist.git
24516405,https://github.com/dogo/SCLAlertView.git
613723,https://github.com/basho/riak.git
16194327,https://github.com/adamschwartz/magic-of-css.git
2997204,https://github.com/openwall/john.git
10368942,https://github.com/Grsmto/simplebar.git
8732561,https://github.com/oldratlee/useful-scripts.git
1076057,https://github.com/douglascrockford/JSLint.git
4719523,https://github.com/astrada/google-drive-ocamlfuse.git
8268387,https://github.com/pyenv/pyenv-virtualenv.git
2233185,https://github.com/nbs-system/naxsi.git
20089857,https://github.com/apache/hbase.git
10282042,https://github.com/HaxeFoundation/haxe.git
7184072,https://github.com/hylang/hy.git
26127968,https://github.com/Qihoo360/pika.git
14089735,https://github.com/ember-cli/ember-cli.git
21251069,https://github.com/feross/simple-peer.git
28498113,https://github.com/plouc/mozaik.git
16774748,https://github.com/peatio/peatio.git
1690480,https://github.com/qgis/QGIS.git
4268140,https://github.com/moment/moment-timezone.git
6631214,https://github.com/markmarkoh/datamaps.git
1281080,https://github.com/laverdet/node-fibers.git
17517521,https://github.com/auth0/java-jwt.git
20951559,https://github.com/pkluz/PKHUD.git
1020639,https://github.com/Pylons/pyramid.git
385065,https://github.com/Lexikos/AutoHotkey_L.git
12962729,https://github.com/angular-ui/ui-select.git
3817881,https://github.com/zircote/swagger-php.git
15035229,https://github.com/xcpretty/xcpretty.git
13484625,https://github.com/Netflix/dynomite.git
2179572,https://github.com/Kozea/WeasyPrint.git
2281177,https://github.com/DisposaBoy/GoSublime.git
5198123,https://github.com/burke/zeus.git
28043506,https://github.com/CVCalendar/CVCalendar.git
20873044,https://github.com/databricks/learning-spark.git
19667838,https://github.com/sketchplugins/plugin-directory.git
3651143,https://github.com/chef/bento.git
18242149,https://github.com/cglib/cglib.git
28986292,https://github.com/anacrolix/torrent.git
21736086,https://github.com/s16h/py-must-watch.git
1364093,https://github.com/garand/sticky.git
3119126,https://github.com/symfony/filesystem.git
17592572,https://github.com/bpmn-io/bpmn-js.git
23267883,https://github.com/ansible-semaphore/semaphore.git
296239,https://github.com/locutusjs/locutus.git
10825334,https://github.com/blueimp/Gallery.git
20395801,https://github.com/taigaio/taiga-front.git
3565909,https://github.com/raspberrypi/firmware.git
12244286,https://github.com/arialdomartini/oh-my-git.git
2784293,https://github.com/php-amqplib/php-amqplib.git
6726218,https://github.com/erichoracek/MSDynamicsDrawerViewController.git
9037027,https://github.com/FirebaseExtended/firepad.git
400664,https://github.com/node-ffi/node-ffi.git
13060236,https://github.com/christopheradams/elixir_style_guide.git
21818328,https://github.com/fians/Waves.git
5857265,https://github.com/leizongmin/js-xss.git
5987163,https://github.com/Frege/frege.git
23512354,https://github.com/rkern/line_profiler.git
16381571,https://github.com/spring-projects/spring-data-examples.git
7372528,https://github.com/swig/swig.git
20423545,https://github.com/typelift/Swiftz.git
20849484,https://github.com/jsonresume/resume-cli.git
27736734,https://github.com/button/DeepLinkKit.git
11380094,https://github.com/msiemens/tinydb.git
10651420,https://github.com/tmate-io/tmate.git
6162900,https://github.com/davidstutz/bootstrap-multiselect.git
1320594,https://github.com/SpiderLabs/ModSecurity.git
8431589,https://github.com/nameko/nameko.git
6309729,https://github.com/librosa/librosa.git
1924847,https://github.com/honza/vim-snippets.git
3346542,https://github.com/jsoma/tabletop.git
3689718,https://github.com/moq/moq4.git
293477,https://github.com/pangloss/vim-javascript.git
16907502,https://github.com/fatih/color.git
3104806,https://github.com/go-gorp/gorp.git
10045915,https://github.com/broccolijs/broccoli.git
8946089,https://github.com/ReactiveX/RxPY.git
18371175,https://github.com/MikeMcl/decimal.js.git
363163,https://github.com/bblimke/webmock.git
7590028,https://github.com/boostorg/boost.git
10504702,https://github.com/jorisvink/kore.git
7262245,https://github.com/yapstudios/YapDatabase.git
49515,https://github.com/troessner/reek.git
11663059,https://github.com/codegangsta/gin.git
19102672,https://github.com/PistonDevelopers/piston.git
29050338,https://github.com/mementum/backtrader.git
2995473,https://github.com/gaubert/gmvault.git
29613985,https://github.com/jorgebastida/awslogs.git
14696091,https://github.com/raphw/byte-buddy.git
5548784,https://github.com/caolan/highland.git
12766540,https://github.com/hgoebl/mobile-detect.js.git
3631697,https://github.com/tsuru/tsuru.git
12590052,https://github.com/apiaryio/dredd.git
15749269,https://github.com/googleapis/google-api-python-client.git
4707611,https://github.com/mattdiamond/fuckitjs.git
5298790,https://github.com/PX4/PX4-Autopilot.git
1046208,https://github.com/functional-koans/clojure-koans.git
165883,https://github.com/facebook/codemod.git
923028,https://github.com/voormedia/rails-erd.git
3354902,https://github.com/yarrick/iodine.git
6118575,https://github.com/FontCustom/fontcustom.git
376635,https://github.com/padrino/padrino-framework.git
688157,https://github.com/devbridge/jQuery-Autocomplete.git
8730628,https://github.com/wuye9036/CppTemplateTutorial.git
11452676,https://github.com/nghttp2/nghttp2.git
14735403,https://github.com/yajra/laravel-datatables.git
5987222,https://github.com/airbnb/polyglot.js.git
3810626,https://github.com/mrjbq7/ta-lib.git
56125,https://github.com/thoughtbot/clearance.git
5383731,https://github.com/qemu/qemu.git
8277372,https://github.com/spulec/moto.git
27584450,https://github.com/dekatotoro/SlideMenuControllerSwift.git
1206729,https://github.com/hhatto/autopep8.git
14128006,https://github.com/hashicorp/raft.git
15323392,https://github.com/likeastore/ngDialog.git
4516733,https://github.com/bauerca/drag-sort-listview.git
11388110,https://github.com/googollee/go-socket.io.git
9077725,https://github.com/giggsey/libphonenumber-for-php.git
3146558,https://github.com/twitter/scalding.git
812328,https://github.com/jeffkaufman/icdiff.git
3378594,https://github.com/rmccue/Requests.git
19296225,https://github.com/ledisdb/ledisdb.git
12785573,https://github.com/sheerun/vim-polyglot.git
1646466,https://github.com/mininet/mininet.git
23009934,https://github.com/jonom/jquery-focuspoint.git
2077847,https://github.com/zsh-users/zsh-completions.git
26677418,https://github.com/martanne/vis.git
15467734,https://github.com/angular/zone.js.git
1595099,https://github.com/tboox/tbox.git
417862,https://github.com/octokit/octokit.rb.git
1857825,https://github.com/s3tools/s3cmd.git
4224042,https://github.com/roundcube/roundcubemail.git
2142701,https://github.com/rbenv/ruby-build.git
2918243,https://github.com/interconnectit/Search-Replace-DB.git
11339754,https://github.com/deathmarine/Luyten.git
28283593,https://github.com/letsencrypt/boulder.git
9312102,https://github.com/arc298/instagram-scraper.git
3929096,https://github.com/picocms/Pico.git
26318730,https://github.com/zenoamaro/react-quill.git
4333252,https://github.com/Guake/guake.git
28691440,https://github.com/Zhouzi/TheaterJS.git
28946018,https://github.com/tckmn/mkcast.git
3069402,https://github.com/lindell/JsBarcode.git
6621471,https://github.com/Dash-Industry-Forum/dash.js.git
80571,https://github.com/fatfreecrm/fat_free_crm.git
16577072,https://github.com/raspberrypi/documentation.git
13815852,https://github.com/cujojs/most.git
14971308,https://github.com/txthinking/google-hosts.git
29109209,https://github.com/babel/babel-sublime.git
6427813,https://github.com/tidyverse/dplyr.git
23001353,https://github.com/dotnet-state-machine/stateless.git
16772886,https://github.com/egret-labs/egret-core.git
14083440,https://github.com/xdan/datetimepicker.git
79352,https://github.com/mikel/mail.git
14732235,https://github.com/thephpleague/fractal.git
14545717,https://github.com/phishman3579/java-algorithms-implementation.git
19816070,https://github.com/MariaDB/server.git
25138401,https://github.com/overtrue/share.js.git
21814169,https://github.com/softwaredownload/openwrt-fanqiang.git
27818365,https://github.com/dokan-dev/dokany.git
13655592,https://github.com/readthedocs/sphinx_rtd_theme.git
310296,https://github.com/kornelski/pngquant.git
13073056,https://github.com/RainLoop/rainloop-webmail.git
1520275,https://github.com/sds/overcommit.git
16309,https://github.com/ledger/ledger.git
558790,https://github.com/zdennis/activerecord-import.git
7504919,https://github.com/stutrek/scrollmonitor.git
5722043,https://github.com/oblac/jodd.git
7415520,https://github.com/system-f/fp-course.git
27251463,https://github.com/QuantConnect/Lean.git
6010789,https://github.com/Alex-D/Trumbowyg.git
26415499,https://github.com/sagivo/algorithms.git
2906168,https://github.com/tj/consolidate.js.git
2198140,https://github.com/escoz/QuickDialog.git
6365284,https://github.com/contiki-os/contiki.git
26417283,https://github.com/gridstack/gridstack.js.git
7765403,https://github.com/zmap/zmap.git
885517,https://github.com/Atlantic18/DoctrineExtensions.git
3544490,https://github.com/PyGithub/PyGithub.git
4013840,https://github.com/PHP-FFMpeg/PHP-FFMpeg.git
574877,https://github.com/aws/aws-sdk-java.git
29829603,https://github.com/cocodataset/cocoapi.git
19216825,https://github.com/xamarin/xamarin-forms-samples.git
17727070,https://github.com/iconic/open-iconic.git
236537,https://github.com/emcrisostomo/fswatch.git
2363097,https://github.com/luvit/luvit.git
14614002,https://github.com/alexkirsz/dispatch-proxy.git
1357199,https://github.com/npm/node-semver.git
5573275,https://github.com/sdkman/sdkman-cli.git
11939484,https://github.com/pyca/cryptography.git
1286805,https://github.com/xianyi/OpenBLAS.git
778834,https://github.com/Topshelf/Topshelf.git
15958676,https://github.com/CalebFenton/simplify.git
12488647,https://github.com/eirslett/frontend-maven-plugin.git
8411137,https://github.com/Tribler/tribler.git
19708981,https://github.com/tianon/gosu.git
2386778,https://github.com/idris-lang/Idris-dev.git
5862644,https://github.com/GarageGames/Torque3D.git
17101828,https://github.com/swirldev/swirl_courses.git
13346571,https://github.com/facebook/regenerator.git
27778839,https://github.com/twitter/AnomalyDetection.git
22011872,https://github.com/wooorm/franc.git
4038657,https://github.com/aziz/PlainTasks.git
1314706,https://github.com/cbpowell/MarqueeLabel.git
9255495,https://github.com/swanson/stringer.git
16425042,https://github.com/skatejs/skatejs.git
25178920,https://github.com/jwilder/dockerize.git
3681392,https://github.com/mossmann/hackrf.git
8666568,https://github.com/peek/peek.git
2344621,https://github.com/ryanb/letter_opener.git
2928534,https://github.com/HexFiend/HexFiend.git
7352215,https://github.com/fingerprintjs/fingerprintjs.git
3640925,https://github.com/github-tools/github.git
2870911,https://github.com/MvvmCross/MvvmCross.git
28149409,https://github.com/mlpack/mlpack.git
7370241,https://github.com/RIOT-OS/RIOT.git
5728045,https://github.com/ragunathjawahar/android-saripaar.git
3390543,https://github.com/jasondavies/d3-cloud.git
1452079,https://github.com/angular/angular-phonecat.git
16679350,https://github.com/felipernb/algorithms.js.git
12847818,https://github.com/Sigil-Ebook/Sigil.git
5805256,https://github.com/lua/lua.git
2624312,https://github.com/benjamine/jsondiffpatch.git
6371338,https://github.com/SpiderLabs/Responder.git
1939300,https://github.com/Qix-/color.git
3923689,https://github.com/bitly/go-simplejson.git
576099,https://github.com/doctrine/migrations.git
28710753,https://github.com/sphinx-doc/sphinx.git
8843378,https://github.com/bennyguitar/Colours.git
12849977,https://github.com/recastnavigation/recastnavigation.git
5773100,https://github.com/greatsuspender/thegreatsuspender.git
19715785,https://github.com/jonathantneal/svg4everybody.git
1408162,https://github.com/jpadilla/pyjwt.git
14699489,https://github.com/scribbletune/scribbletune.git
1049088,https://github.com/openscad/openscad.git
14291040,https://github.com/WICG/webcomponents.git
2797951,https://github.com/doctrine/DoctrineBundle.git
16316451,https://github.com/googleapis/google-cloud-python.git
9503997,https://github.com/cyrus-and/chrome-remote-interface.git
19641638,https://github.com/lettuce-io/lettuce-core.git
19452228,https://github.com/orakaro/rainbowstream.git
706295,https://github.com/michelf/php-markdown.git
14999623,https://github.com/jstedfast/MailKit.git
303975,https://github.com/clientIO/joint.git
3003488,https://github.com/anvaka/VivaGraphJS.git
3457006,https://github.com/mudcube/MIDI.js.git
10431787,https://github.com/felixonmars/dnsmasq-china-list.git
22484898,https://github.com/docker-library/docs.git
7159640,https://github.com/oclint/oclint.git
28014980,https://github.com/shaojiankui/JKCategories.git
2161755,https://github.com/manuelbieh/geolib.git
12018530,https://github.com/jenssegers/agent.git
9815120,https://github.com/turbulenz/turbulenz_engine.git
1514130,https://github.com/nst/RuntimeBrowser.git
22584823,https://github.com/TheBerkin/rant3.git
22344874,https://github.com/tutao/tutanota.git
1147463,https://github.com/rstudio/rstudio.git
285722,https://github.com/OpenMW/openmw.git
13266601,https://github.com/urho3d/Urho3D.git
743436,https://github.com/egametang/ET.git
246644,https://github.com/scalanlp/breeze.git
26986729,https://github.com/ryanoasis/vim-devicons.git
14845405,https://github.com/elastic/elasticsearch-definitive-guide.git
948047,https://github.com/mroderick/PubSubJS.git
9927626,https://github.com/layervault/psd.rb.git
17378050,https://github.com/racer-rust/racer.git
12274147,https://github.com/square/wire.git
9625333,https://github.com/mhinz/vim-startify.git
10501638,https://github.com/AngleSharp/AngleSharp.git
13973343,https://github.com/cydrobolt/polr.git
6271421,https://github.com/azkaban/azkaban.git
2050163,https://github.com/aws/aws-sdk-ruby.git
2784220,https://github.com/hybridauth/hybridauth.git
8222042,https://github.com/moscajs/mosca.git
3626679,https://github.com/MongoEngine/mongoengine.git
8100370,https://github.com/apostrophecms/apostrophe.git
2381601,https://github.com/tmcw/big.git
8425622,https://github.com/BurntSushi/toml.git
4134560,https://github.com/jfinal/jfinal.git
7166430,https://github.com/tapio/live-server.git
3885202,https://github.com/rovo89/XposedBridge.git
12153248,https://github.com/cookiecutter-flask/cookiecutter-flask.git
1361963,https://github.com/tomasr/molokai.git
18992193,https://github.com/bytedeco/javacpp.git
6869690,https://github.com/dresende/node-orm2.git
2629978,https://github.com/chewiebug/GCViewer.git
2304783,https://github.com/andresriancho/w3af.git
10166531,https://github.com/mitchellh/mapstructure.git
1369824,https://github.com/css/csso.git
25009012,https://github.com/google/santa.git
229006,https://github.com/mileszs/wicked_pdf.git
25423296,https://github.com/amulyakhare/TextDrawable.git
294972,https://github.com/fnando/i18n-js.git
6275822,https://github.com/dreamhead/moco.git
144,https://github.com/mojombo/chronic.git
17662022,https://github.com/bisq-network/bisq.git
8270972,https://github.com/ARMmbed/mbed-os.git
6083843,https://github.com/progschj/ThreadPool.git
15627038,https://github.com/jagregory/abrash-black-book.git
12656803,https://github.com/MiniProfiler/rack-mini-profiler.git
17835453,https://github.com/Xethron/migrations-generator.git
28964450,https://github.com/ckeditor/ckeditor5.git
21506502,https://github.com/Ereza/CustomActivityOnCrash.git
23630882,https://github.com/franciscop/picnic.git
1490034,https://github.com/docpad/docpad.git
15055717,https://github.com/youtube/api-samples.git
11906109,https://github.com/rFlex/SCRecorder.git
8180677,https://github.com/libimobiledevice/libimobiledevice.git
10955751,https://github.com/trailblazer/trailblazer.git
9476938,https://github.com/ronmamo/reflections.git
19317081,https://github.com/plopjs/plop.git
4960119,https://github.com/jaredhanson/oauth2orize.git
16582463,https://github.com/antirez/sds.git
4141925,https://github.com/streadway/amqp.git
6214210,https://github.com/TheAmazingAudioEngine/TheAmazingAudioEngine.git
24650146,https://github.com/google/open-location-code.git
27480700,https://github.com/Yomguithereal/baobab.git
4173871,https://github.com/ring-clojure/ring.git
8124664,https://github.com/stampit-org/stampit.git
697361,https://github.com/pallets/flask-sqlalchemy.git
8285747,https://github.com/JeffreyWay/Laravel-4-Generators.git
3542607,https://github.com/leethomason/tinyxml2.git
7258685,https://github.com/cloudius-systems/osv.git
8138462,https://github.com/yeoman/yo.git
16249185,https://github.com/DanMcInerney/wifijammer.git
4930716,https://github.com/zeek/zeek.git
11758247,https://github.com/leafo/sticky-kit.git
1864049,https://github.com/goldendict/goldendict.git
8222847,https://github.com/JamieMason/ImageOptim-CLI.git
9514413,https://github.com/ankane/groupdate.git
182062,https://github.com/thoughtbot/high_voltage.git
2031640,https://github.com/sensu/sensu.git
3019537,https://github.com/linuxmint/cinnamon.git
20199636,https://github.com/GoogleChromeLabs/psi.git
759578,https://github.com/pyrocms/pyrocms.git
1073722,https://github.com/OpenKinect/libfreenect.git
339567,https://github.com/stefankroes/ancestry.git
28468993,https://github.com/NickCarneiro/curlconverter.git
12544093,https://github.com/hmkcode/Android.git
15505662,https://github.com/cknadler/vim-anywhere.git
6477953,https://github.com/stevenschobert/instafeed.js.git
13419223,https://github.com/lutris/lutris.git
10113030,https://github.com/googlemaps/android-maps-utils.git
4523235,https://github.com/asciidoctor/asciidoctor.git
708649,https://github.com/substack/dnode.git
7548246,https://github.com/a11yproject/a11yproject.com.git
9243402,https://github.com/coteditor/CotEditor.git
23616394,https://github.com/what-studio/profiling.git
844146,https://github.com/petergoldstein/dalli.git
4690846,https://github.com/jwiegley/use-package.git
108051,https://github.com/mongodb/mongo-python-driver.git
1952825,https://github.com/Homebrew/homebrew-bundle.git
11693709,https://github.com/cuberite/cuberite.git
7589332,https://github.com/kachayev/fn.py.git
3016562,https://github.com/emberjs/data.git
22718907,https://github.com/Triple-T/gradle-play-publisher.git
4691393,https://github.com/kstenerud/KSCrash.git
3119517,https://github.com/mstamy2/PyPDF2.git
40407,https://github.com/trailblazer/cells.git
3386088,https://github.com/NixOS/nix.git
19816973,https://github.com/coala/coala.git
29918975,https://github.com/python-attrs/attrs.git
25889802,https://github.com/arrayfire/arrayfire.git
19407311,https://github.com/pattle/simpsons-in-css.git
1543827,https://github.com/moneyphp/money.git
14410778,https://github.com/bosun-monitor/bosun.git
4603467,https://github.com/nkrode/RedisLive.git
21677533,https://github.com/go-macaron/macaron.git
23736914,https://github.com/espressif/esptool.git
249870,https://github.com/tomwhite/hadoop-book.git
3006066,https://github.com/milessabin/shapeless.git
11534941,https://github.com/bootstrap-tagsinput/bootstrap-tagsinput.git
9367940,https://github.com/oauthjs/node-oauth2-server.git
569670,https://github.com/bobthecow/mustache.php.git
3046507,https://github.com/paulmillr/es6-shim.git
7431133,https://github.com/Rob--W/cors-anywhere.git
16139210,https://github.com/autofac/Autofac.git
468596,https://github.com/futuretap/InAppSettingsKit.git
72991,https://github.com/travisjeffery/timecop.git
20249391,https://github.com/powermock/powermock.git
17378009,https://github.com/awesomeWM/awesome.git
1347323,https://github.com/nathanvda/cocoon.git
2675355,https://github.com/javaparser/javaparser.git
388860,https://github.com/VsVim/VsVim.git
21611723,https://github.com/quasar/Quasar.git
5905681,https://github.com/benjamn/recast.git
16571051,https://github.com/defuse/php-encryption.git
21743740,https://github.com/kasper/phoenix.git
1609213,https://github.com/Olical/EventEmitter.git
12413949,https://github.com/2ndalpha/gasmask.git
21333814,https://github.com/lynndylanhurley/devise_token_auth.git
345048,https://github.com/joestump/python-oauth2.git
28906288,https://github.com/zxh0/jvm.go.git
17940105,https://github.com/cowbell/sharedrop.git
6846111,https://github.com/maciekish/iReSign.git
26357991,https://github.com/iSoron/uhabits.git
11783583,https://github.com/csscomb/csscomb.js.git
1597789,https://github.com/melonjs/melonJS.git
12901559,https://github.com/ossec/ossec-hids.git
2567475,https://github.com/gameplay3d/gameplay.git
5248178,https://github.com/wp-bootstrap/wp-bootstrap-navwalker.git
3739481,https://github.com/zxingify/zxingify-objc.git
627504,https://github.com/eishay/jvm-serializers.git
7042338,https://github.com/disintegration/imaging.git
5722466,https://github.com/nomad/houston.git
1590986,https://github.com/theturtle32/WebSocket-Node.git
18778957,https://github.com/leemunroe/grunt-email-workflow.git
5893828,https://github.com/bshaffer/oauth2-server-php.git
2034023,https://github.com/testem/testem.git
159643,https://github.com/SelfControlApp/selfcontrol.git
618492,https://github.com/brianfrankcooper/YCSB.git
5390156,https://github.com/fontforge/fontforge.git
13836499,https://github.com/raysan5/raylib.git
